lineItem/referenceNo,lineItem/tenantId,lineItem/intervalUsageStart,lineItem/intervalUsageEnd,product/service,product/compartmentId,product/compartmentName,product/region,product/availabilityDomain,product/resourceId,usage/billedQuantity,usage/billedQuantityOverage,cost/subscriptionId,cost/productSku,product/Description,cost/unitPrice,cost/unitPriceOverage,cost/myCost,cost/myCostOverage,cost/currencyCode,cost/billingUnitReadable,cost/skuUnitDescription,cost/overageFlag,lineItem/isCorrection,lineItem/backreferenceNo,tags/Oracle-Tags.CreatedBy,tags/Oracle-Tags.CreatedOn,tags/orcl-cloud.free-tier-retained
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+SzqyHjpbtdVYfTAlQRfR==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T09:00Z,2022-02-11T10:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+OPKCVDwFnFIXsFBakdwh==,default/aaronthomas@gmail.com,,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+UbqenctQBQgdzidGQiwk==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T10:00Z,2022-02-11T11:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+uYcCmElxUPJIFsgAGZKg==,default/aaronthomas@gmail.com,2022-02-11T10:08:42.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+RdkspBLClQSBYZbcOoGi==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T11:00Z,2022-02-11T12:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+xEAWUDYLHdvXLfKEghzE==,default/aaronthomas@gmail.com,2022-02-11T12:47:22.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+NWtrWSTwPxXzMBXmyEDD==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T12:00Z,2022-02-11T13:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+wLOloUhHPXeIRtIaPLAh==,default/aaronthomas@gmail.com,,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+iPoPrjrJXVPesTQQWbDP==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T13:00Z,2022-02-11T14:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+KnTlBEvqbOkCWmMLsHza==,default/aaronthomas@gmail.com,2022-02-11T13:15:33.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+bdmOcWdZVfeTkCgBdJAz==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T14:00Z,2022-02-11T15:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+TcSrGFCvcbonjBxFKTjG==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+VoOXKkxXTUJGelInUpCE==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T15:00Z,2022-02-11T16:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+KlezaqYfVZSLGSnOtFTQ==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+xMWjBvqCYfPaBayTKeJC==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T16:00Z,2022-02-11T17:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+XKebEhTXwmfQxsSTCyGb==,default/aaronthomas@gmail.com,2022-02-11T17:34:08.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+CmuIQmJgjNHIktqMzzhj==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T17:00Z,2022-02-11T18:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+VoUvDtsQtlOHJQtQJUIO==,default/aaronthomas@gmail.com,2022-02-11T17:16:23.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+QRxyctVHRSlNUaUIaVuT==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T18:00Z,2022-02-11T19:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+WvwCwoHXgAglMXllXfwH==,default/aaronthomas@gmail.com,2022-02-11T18:23:29.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+EcoqcBrgptZUdFcameQh==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T19:00Z,2022-02-11T20:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+vjXlXoTsXddSvquAnQqO==,default/aaronthomas@gmail.com,2022-02-11T20:32:11.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+DqECsocQNAKDbxlyqudq==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T20:00Z,2022-02-11T21:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+WFHYAxGgrCTxlgWWpNKE==,default/aaronthomas@gmail.com,2022-02-11T21:23:05.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+uCtJUHmhzlBRcJmNPdZo==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T21:00Z,2022-02-11T22:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+BuBJdiwXcKJbcluZzSjB==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+tvIjCMWYdtlDVhOGheiX==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T22:00Z,2022-02-11T23:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+uLtqOnAeFDYTshfEoHmk==,default/aaronthomas@gmail.com,,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+REjHQNZiEahxuOqPMzAH==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-11T23:00Z,2022-02-12T00:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+MjSOJqlcKEXlUYYswgNS==,default/aaronthomas@gmail.com,2022-02-12T00:28:42.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+rpqPLRHEopauOMamygAb==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T00:00Z,2022-02-12T01:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+AciiMgPzJEyvQHxDEneM==,default/aaronthomas@gmail.com,2022-02-12T00:42:33.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+UXsRXwHzlISFXTjYxNuI==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T01:00Z,2022-02-12T02:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+DkpynNpmlOlByvxpgpbz==,default/aaronthomas@gmail.com,2022-02-12T01:37:26.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+OixLJiYrdwIpRnXBaOUT==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T02:00Z,2022-02-12T03:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+mBuzXfIIiyKUUDHnLSPp==,default/aaronthomas@gmail.com,2022-02-12T02:15:44.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+jNpAmOMqKuTBqxAKzFwo==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T03:00Z,2022-02-12T04:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+hXwtvMdqsawwyVQhbSDQ==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+bTKoQunAfVlvHgqOxEeT==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T04:00Z,2022-02-12T05:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+fspDouaushbafFYVQqTD==,default/aaronthomas@gmail.com,2022-02-12T04:24:24.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+MFzZdVApxearucYwuTTo==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T05:00Z,2022-02-12T06:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+tmPgdBFiRQQnafMKVCWr==,default/aaronthomas@gmail.com,2022-02-12T06:27:39.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+fYRAoBCcTYSdDYOvAcTQ==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T06:00Z,2022-02-12T07:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+rgwyjNXohbXvVTqgVjRE==,default/aaronthomas@gmail.com,2022-02-12T07:34:05.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+GTnLofuiObbBtKbrJwOC==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T07:00Z,2022-02-12T08:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+UVYtZZEwoTGpiqvdTIgI==,default/aaronthomas@gmail.com,2022-02-12T08:47:04.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+JIzTQBhpskMMbvFsyuwy==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T08:00Z,2022-02-12T09:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+hopscFPTpbVawyGDzyIQ==,default/aaronthomas@gmail.com,2022-02-12T09:33:01.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+lipMilepPEzuojXzCkIy==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T09:00Z,2022-02-12T10:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+yFMMpGnUdxOhwrQOBToO==,default/aaronthomas@gmail.com,,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+cxyzlKPyWynNQdGxIMSX==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T10:00Z,2022-02-12T11:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+ObbFNCoZcdtAiWjkdomU==,default/aaronthomas@gmail.com,2022-02-12T10:40:47.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+LbvbyzoaTUiWKHZBmRWp==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T11:00Z,2022-02-12T12:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+czqqkfEGDBxCViCTHTmE==,default/aaronthomas@gmail.com,2022-02-12T11:19:11.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+GjkZcjzqiQCnjENnNvHN==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T12:00Z,2022-02-12T13:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+cqYNUJaVOHuCTKBYtAFP==,default/aaronthomas@gmail.com,2022-02-12T13:05:44.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+srTYyWZSImrAnbqryZpY==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T13:00Z,2022-02-12T14:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+ZlzlGKnruRZNudtTgePB==,default/aaronthomas@gmail.com,2022-02-12T14:36:15.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+mWlXWOBGupTkZYCVdxzy==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T14:00Z,2022-02-12T15:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+hocWJrCAZzoakojktOtw==,default/aaronthomas@gmail.com,2022-02-12T14:20:26.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+hUFTAMbIaaCfNPfbfzIx==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T15:00Z,2022-02-12T16:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+vHJDTpstLnWCFdnkZMyU==,default/aaronthomas@gmail.com,2022-02-12T16:41:09.000Z,true
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+bqghkcYNVHKHoQmnkHhb==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T16:00Z,2022-02-12T17:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+DjPiAkdmrXueAPplZEIB==,default/aaronthomas@gmail.com,,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+ZnuOSLeBKJLzIQWqfQEz==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T17:00Z,2022-02-12T18:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+avNVrtVCIwaUnJEzJJvp==,default/aaronthomas@gmail.com,2022-02-12T17:26:34.000Z,
V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+NSDkDYYatTjlTmijWGhW==,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,2022-02-12T18:00Z,2022-02-12T19:00Z,COMPUTE,ocid1.tenancy.oc1..XRvHfzOmAcQuAvVjruXuecCKa,aaronthomas,il-jerusalem-1,ghUo:IL-JERUSALEM-1-AD-1,ocid1.instance.oci.il-jerusalem-1.bcReRkOVByrIrRTOzHnNYKJNVWqG,1,,23465677,B78565,Virtual Machine Standard - E2 Micro - Free,,,0,,USD,ONE HOURS OCPUS,OCPU Hours,,true,V2.FrSYVQsGfcjbsPFKtBxIZTAemXDwhZ+JYlLktvmcjNcNCrzkyYA==,default/aaronthomas@gmail.com,2022-02-12T18:21:12.000Z,true
